State,District,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Tripura,Dhalai,Gandacherra  Health Sub division,phc,Dalapati PHC,NA,23.67988,91.92354,Y,Physical,Rural,Public,7155655520
Tripura,Dhalai,Ambasa Health Sub division,phc,Ganganagar PHC,NA,23.7771,91.84538,Y,Physical,Rural,Public,3863831826
Tripura,Dhalai,Longtharai Valley  Health Sub division,phc,Manikpur PHC,NA,23.83503,92.04448,Y,Physical,Rural,Public,6735736867
Tripura,West Tripura,SADAR Health Sub division,phc,Gandhigram PHC,NA,23.89068,91.28325,Y,Physical,Rural,Public,8653243447
Tripura,Dhalai,Ambasa Health Sub division,phc,Ambasa PHC,NA,23.92306,91.85339,Y,Physical,Rural,Public,8315738461
Tripura,North Tripura,Kanchanpur Health Sub division,phc,Jampui PHC,NA,24.000169,92.01673,Y,Physical,Rural,Public,7354457827
Tripura,West Tripura,SADAR Health Sub division,phc,Katlamara PHC,NA,24.004029,91.023771,Y,Physical,Rural,Public,7636338662
Tripura,Unakoti,Kailashahar Health Sub division,phc,Kanchanbari PHC,NA,24.006767,91.058759,Y,Physical,Rural,Public,5381448454
Tripura,Khowai,Khowai Health Sub division,phc,Tulasikhar PHC,NA,24.00696,91.40988,Y,Physical,Rural,Public,6333424478
Tripura,Unakoti,Kailashahar Health Sub division,phc,Machmara PHC,NA,24.007891,92.007826,Y,Physical,Rural,Public,8872631679
Tripura,Khowai,Khowai Health Sub division,phc,Baijalbari PHC,NA,24.00878,91.33116,Y,Physical,Rural,Public,2678623683
Tripura,Dhalai,Longtharai Valley  Health Sub division,phc,Dhumachera PHC,NA,24.00993,91.98202,Y,Physical,Rural,Public,6355315166
Tripura,Unakoti,Kailashahar Health Sub division,phc,Fatikroy PHC,NA,24.010643,92.001289,Y,Physical,Rural,Public,4571858739
Tripura,North Tripura,Kanchanpur Health Sub division,phc,Laljuri PHC,NA,24.011021,92.015689,Y,Physical,Rural,Public,2715265316
Tripura,Unakoti,Kailashahar Health Sub division,phc,Pecharthal PHC,NA,24.011414,92.006247,Y,Physical,Rural,Public,1283434478
Tripura,Dhalai,Kamalpur  Health Sub division,phc,Salema PHC,NA,24.01286,91.83475,Y,Physical,Rural,Public,6228857584
Tripura,Khowai,Khowai Health Sub division,phc,Chebri PHC,NA,24.01331,91.37548,Y,Physical,Rural,Public,1331335610
Tripura,North Tripura,Kanchanpur Health Sub division,phc,Damcherra PHC,NA,24.014297,92.017548,Y,Physical,Rural,Public,4148538459
Tripura,North Tripura,Kanchanpur Health Sub division,phc,Khedacherra PHC,NA,24.014341,92.01487,Y,Physical,Rural,Public,8264781819
Tripura,Unakoti,Kailashahar Health Sub division,phc,Kanika Memorial PHC,NA,24.014642,91.059066,Y,Physical,Rural,Public,2786314837
Tripura,North Tripura,Dharmanagar Health Sub division,phc,Jalebasa PHC,NA,24.015541,92.010907,Y,Physical,Rural,Public,2675885285
Tripura,Unakoti,Kailashahar Health Sub division,phc,Nishi Ranjan Nandita Memorial  PHC,NA,24.016162,91.058346,Y,Physical,Rural,Public,8734742250
Tripura,North Tripura,Dharmanagar Health Sub division,phc,Tilthai PHC,NA,24.018035,92.009031,Y,Physical,Rural,Public,8482722330
Tripura,North Tripura,Dharmanagar Health Sub division,phc,Uptakhali PHC,NA,24.019318,92.010615,Y,Physical,Rural,Public,8315845472
Tripura,Unakoti,Kailashahar Health Sub division,phc,Irani PHC,NA,24.02189,92.001274,Y,Physical,Rural,Public,8744621460
Tripura,North Tripura,Dharmanagar Health Sub division,phc,Bungnung PHC,NA,24.022105,92.006898,Y,Physical,Rural,Public,5547286749
Tripura,North Tripura,Dharmanagar Health Sub division,phc,Sanicherra PHC,NA,24.022725,92.013857,Y,Physical,Rural,Public,1577687823
Tripura,North Tripura,Dharmanagar Health Sub division,phc,Brajendranagar PHC,NA,24.028938,92.009515,Y,Physical,Rural,Public,4524328830
Tripura,Khowai,Khowai Health Sub division,phc,Dasharat Deb Memorial PHC,NA,24.04466,91.52059,Y,Physical,Rural,Public,3447473616
Uttar Pradesh,Sonbhadra,Myoerpur,chc,Anpara,NA,24.207236,82.801906,Y,Physical,Rural,Public,2522142328
Uttar Pradesh,Sonbhadra,Dudhi,chc,Duddhi,NA,24.213425,83.236578,Y,Physical,Rural,Public,NA
Uttar Pradesh,Lalitpur,Madawara,chc,Madawara,NA,24.37212,78.79182,Y,Physical,Rural,Public,NA
Uttar Pradesh,Sonbhadra,Chopen,chc,Chopan,NA,24.529083,83.016815,Y,Physical,Rural,Public,NA
Uttar Pradesh,Lalitpur,Mahroni,chc,Mahroni,NA,24.5689,78.72594,Y,Physical,Rural,Public,NA
Uttar Pradesh,Sonbhadra,Ghorahawal,chc,Ghorawal,NA,24.752643,82.781612,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,Hallia,chc,Hallia,NA,24.827972,82.326127,Y,Physical,Rural,Public,NA
Uttar Pradesh,Chandauli,Naugarh,chc,NAUGARH,NA,24.831014,83.256244,Y,Physical,Rural,Public,6272488146
Uttar Pradesh,Lalitpur,Bar,chc,BAR,NA,24.861579,78.585585,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,Rajgarh,chc,Rajgarh,NA,24.864742,82.856945,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Koraon,chc,Koraon,NA,25.0081,82.0712,Y,Physical,Rural,Public,1586277848
Uttar Pradesh,Mirzapur,Lalganj,chc,Lalganj,NA,25.011216,82.363428,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,Jamalpur,chc,Jamalpur,NA,25.02145,83.03323,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,Jamalpur,chc,Ahraura,NA,25.02145,83.03323,Y,Physical,Rural,Public,NA
Uttar Pradesh,Lalitpur,Talbehat,chc,Talbehat,NA,25.034702,78.42784,Y,Physical,Rural,Public,NA
Uttar Pradesh,Chandauli,Chakiya,chc,CHAKIYA,NA,25.056965,83.223729,Y,Physical,Rural,Public,7283124787
Uttar Pradesh,Chitrakoot,Manikpur,chc,MANIKPUR,NA,25.06765,81.09756,Y,Physical,Rural,Public,1113186538
Uttar Pradesh,Mirzapur,Pahadi,chc,Pandari,NA,25.085583,82.73984,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Manda,chc,Manda,NA,25.104826,82.261909,Y,Physical,Rural,Public,4278373263
Uttar Pradesh,Mirzapur,Naraynpur,chc,Chacheri Mor Chunar,NA,25.115441,82.841827,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,Sikhar,chc,Shikhar,NA,25.134055,82.815422,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,Naraynpur,chc,Chunar,NA,25.134578,82.891143,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Meja,chc,Meja,NA,25.141085,82.11192,Y,Physical,Rural,Public,6647772273
Uttar Pradesh,Mirzapur,Chhanve,chc,Vindhyachal,NA,25.14404,85.58205,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,Chhanve,chc,Vijaypur,NA,25.153102,82.384801,Y,Physical,Rural,Public,NA
Uttar Pradesh,Jhansi,Bamaur,chc,BAMAUR,NA,25.16023,79.285557,Y,Physical,Rural,Public,8763175471
Uttar Pradesh,Mirzapur,Kone,chc,Chilh,NA,25.170542,82.549286,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mirzapur,City,chc,Gursandi,NA,25.185553,82.631043,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Shankargarh,chc,CHC SHANKARGARH,NA,25.19121,81.612695,Y,Physical,Rural,Public,7332327878
Uttar Pradesh,Banda,Nereani,chc,Naraini,NA,25.1919,80.55709,Y,Physical,Rural,Public,8166734825
Uttar Pradesh,Banda,Nereani,chc,Atrra,NA,25.19191,80.55709,Y,Physical,Rural,Public,8684116687
Uttar Pradesh,Mirzapur,Manjhwan,chc,Kachhwan,NA,25.210165,82.709221,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Kaundhiyara,chc,CHC KAUDHIYARA,NA,25.213589,81.838816,Y,Physical,Rural,Public,8664177758
Uttar Pradesh,Chitrakoot,CHITRAKOOTDHAM KARWI,chc,SHIVARAMPUR,NA,25.21661,80.84558,Y,Physical,Rural,Public,1113186652
Uttar Pradesh,Jhansi,Babina,chc,BABINA,NA,25.233428,78.470527,Y,Physical,Rural,Public,5837762672
Uttar Pradesh,Allahabad,Uruwa,chc,Ramnagar,NA,25.245487,82.125817,Y,Physical,Rural,Public,5464834562
Uttar Pradesh,Jhansi,Mauranipur,chc,MAURANIPUR,NA,25.251752,79.139993,Y,Physical,Rural,Public,8115112370
Uttar Pradesh,Chitrakoot,Ramnagar,chc,RAMNAGAR,NA,25.251938,81.245192,Y,Physical,Rural,Public,5282853489
Uttar Pradesh,Chandauli,Dhanapur,chc,DHANAPUR,NA,25.2667,83.2667,Y,Physical,Rural,Public,4628286272
Uttar Pradesh,Sant Ravidas Nagar,Aurai,chc,CHC Aurai,NA,25.2675,82.5537,Y,Physical,Rural,Public,NA
Uttar Pradesh,Varanasi,Sewapuri,chc,HATHI BAZAR,NA,25.269671,82.844801,Y,Physical,Rural,Public,NA
Uttar Pradesh,Chitrakoot,Mau,chc,MAU,NA,25.26976,81.36324,Y,Physical,Rural,Public,1113186561
Uttar Pradesh,Allahabad,Jasra,chc,Jsara,NA,25.283158,81.787292,Y,Physical,Rural,Public,3125612337
Uttar Pradesh,Sant Ravidas Nagar,Gyanpur,chc,Gopiganj,NA,25.285205,82.433992,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Karchhana,chc,Karchana,NA,25.286055,81.936413,Y,Physical,Rural,Public,8431736464
Uttar Pradesh,Sant Ravidas Nagar,Deegh,chc,CHC Deegh,NA,25.297518,82.303532,Y,Physical,Rural,Public,NA
Uttar Pradesh,Jhansi,Bangra,chc,BANGRA,NA,25.31207,79.005067,Y,Physical,Rural,Public,5378453467
Uttar Pradesh,Varanasi,Araji Lines,chc,ARAZILINE,NA,25.317645,82.973914,Y,Physical,Rural,Public,NA
Uttar Pradesh,Varanasi,Kashi Vidhyapith,chc,MISSIRPUR,NA,25.317645,82.973914,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mahoba,CHC KULPHAR,chc,CHC KULPHAR,NA,25.319757,79.6501,Y,Physical,Rural,Public,NA
Uttar Pradesh,Chitrakoot,Pahari,chc,PAHARI,NA,25.33261,80.96364,Y,Physical,Rural,Public,1443624489
Uttar Pradesh,Chandauli,Sakaldeeha,chc,SAKALDIHA,NA,25.343798,83.255938,Y,Physical,Rural,Public,2487153872
Uttar Pradesh,Allahabad,Handia,chc,Handia,NA,25.35155,82.234054,Y,Physical,Rural,Public,1112536584
Uttar Pradesh,Kaushambi,Kaneli,chc,CHC kanaili,NA,25.35819,81.43685,Y,Physical,Rural,Public,4313737860
Uttar Pradesh,Fatehpur,Vijaipur,chc,Khakhreru,NA,25.3621,81.8308,Y,Physical,Rural,Public,6728538429
Uttar Pradesh,Allahabad,Saidabad,chc,Saidabad,NA,25.371134,82.116887,Y,Physical,Rural,Public,7471457460
Uttar Pradesh,Kaushambi,Nawada,chc,Sarai Akeel,NA,25.37653,81.51654,Y,Physical,Rural,Public,1112236672
Uttar Pradesh,Chitrakoot,Ramnagar,chc,RAJAPUR,NA,25.37911,81.13116,Y,Physical,Rural,Public,8836474117
Uttar Pradesh,Allahabad,Chaka,chc,Chaka,NA,25.38427666,81.84100633,Y,Physical,Rural,Public,5428547649
Uttar Pradesh,Sant Ravidas Nagar,Bhadohi,chc,Bhadohi,NA,25.385663,82.585172,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Dhanupur,chc,Dhanupur,NA,25.394568,82.230009,Y,Physical,Rural,Public,7754732373
Uttar Pradesh,Mahoba,Charkhari,chc,CHC CHARKHARI,NA,25.404889,79.745786,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mahoba,Kabari,chc,CHC KABRAI,NA,25.408275,80.002788,Y,Physical,Rural,Public,NA
Uttar Pradesh,Mahoba,Panwari,chc,CHC PANWARI,NA,25.426882,79.464185,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Bahadurpur,chc,Kotwa,NA,25.439412,81.991481,Y,Physical,Rural,Public,5218151818
Uttar Pradesh,Sant Ravidas Nagar,Suriyawa,chc,CHC SURIYAWA,NA,25.458257,82.427282,Y,Physical,Rural,Public,NA
Uttar Pradesh,Varanasi,Pindara,chc,GANGAPUR,NA,25.467522,82.881054,Y,Physical,Rural,Public,NA
Uttar Pradesh,Jhansi,Bada Gaon,chc,BADAGAON,NA,25.474907,78.704893,Y,Physical,Rural,Public,4251878734
Uttar Pradesh,Varanasi,Cholapur,chc,COLAPUR MCH,NA,25.483333,83.016667,Y,Physical,Rural,Public,NA
Uttar Pradesh,Allahabad,Pratappur,chc,Pratappur,NA,25.522102,82.160577,Y,Physical,Rural,Public,4352885646
Uttar Pradesh,Ghazipur,Saidpur,chc,Saidpur,NA,25.531289,83.232422,Y,Physical,Rural,Public,7173644670
